"query"	"significant"	"p_value"	"term_size"	"query_size"	"intersection_size"	"precision"	"recall"	"term_id"	"source"	"term_name"	"effective_domain_size"	"source_order"
"477"	"query_1"	TRUE	3.45290238687052e-05	72	2124	25	0.0117702448210923	0.347222222222222	"GO:0032732"	"GO:BP"	"positive regulation of interleukin-1 production"	21128	8242
"478"	"query_1"	TRUE	3.4771505964958e-05	77	2124	26	0.012241054613936	0.337662337662338	"GO:0071357"	"GO:BP"	"cellular response to type I interferon"	21128	17681
"479"	"query_1"	TRUE	3.70892611800967e-05	98	2124	30	0.0141242937853107	0.306122448979592	"GO:0002275"	"GO:BP"	"myeloid cell activation involved in immune response"	21128	832
"480"	"query_1"	TRUE	3.72765969416036e-05	302	2124	63	0.0296610169491525	0.208609271523179	"GO:0030522"	"GO:BP"	"intracellular receptor signaling pathway"	21128	7237
"481"	"query_1"	TRUE	3.92663204925656e-05	673	2124	114	0.0536723163841808	0.169390787518574	"GO:0043408"	"GO:BP"	"regulation of MAPK cascade"	21128	11323
"482"	"query_1"	TRUE	4.05474771596545e-05	49	2124	20	0.00941619585687382	0.408163265306122	"GO:0002269"	"GO:BP"	"leukocyte activation involved in inflammatory response"	21128	826
"483"	"query_1"	TRUE	4.15936209677986e-05	813	2124	132	0.0621468926553672	0.162361623616236	"GO:0030029"	"GO:BP"	"actin filament-based process"	21128	7050
"484"	"query_1"	TRUE	4.43075609195703e-05	1666	2124	236	0.111111111111111	0.141656662665066	"GO:0042592"	"GO:BP"	"homeostatic process"	21128	10883
"485"	"query_1"	TRUE	4.48579573263285e-05	814	2124	132	0.0621468926553672	0.162162162162162	"GO:0097435"	"GO:BP"	"supramolecular fiber organization"	21128	19838
"486"	"query_1"	TRUE	4.7679654918637e-05	366	2124	72	0.0338983050847458	0.19672131147541	"GO:0042176"	"GO:BP"	"regulation of protein catabolic process"	21128	10631
"487"	"query_1"	TRUE	4.87345625875859e-05	231	2124	52	0.0244821092278719	0.225108225108225	"GO:2001234"	"GO:BP"	"negative regulation of apoptotic signaling pathway"	21128	27881
"488"	"query_1"	TRUE	4.9313046003858e-05	1168	2124	176	0.0828625235404896	0.150684931506849	"GO:0048646"	"GO:BP"	"anatomical structure formation involved in morphogenesis"	21128	13727
"489"	"query_1"	TRUE	5.02127365044542e-05	193	2124	46	0.0216572504708098	0.238341968911917	"GO:0031334"	"GO:BP"	"positive regulation of protein-containing complex assembly"	21128	7559
"490"	"query_1"	TRUE	5.22913288449141e-05	225	2124	51	0.0240112994350282	0.226666666666667	"GO:0071356"	"GO:BP"	"cellular response to tumor necrosis factor"	21128	17680
"491"	"query_1"	TRUE	5.23275928757484e-05	332	2124	67	0.0315442561205273	0.201807228915663	"GO:0062197"	"GO:BP"	"cellular response to chemical stress"	21128	16898
"492"	"query_1"	TRUE	5.6436614728982e-05	245	2124	54	0.0254237288135593	0.220408163265306	"GO:0034612"	"GO:BP"	"response to tumor necrosis factor"	21128	9195
"493"	"query_1"	TRUE	5.70234921430081e-05	37	2124	17	0.00800376647834275	0.459459459459459	"GO:0002504"	"GO:BP"	"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"	21128	1052
"494"	"query_1"	TRUE	5.79352842384854e-05	157	2124	40	0.0188323917137476	0.254777070063694	"GO:0051092"	"GO:BP"	"positive regulation of NF-kappaB transcription factor activity"	21128	14330
"495"	"query_1"	TRUE	5.87251436339089e-05	490	2124	89	0.0419020715630885	0.181632653061225	"GO:0022411"	"GO:BP"	"cellular component disassembly"	21128	6999
"496"	"query_1"	TRUE	6.03976286863956e-05	2680	2124	352	0.165725047080979	0.13134328358209	"GO:0071702"	"GO:BP"	"organic substance transport"	21128	17951
"497"	"query_1"	TRUE	6.18294010862438e-05	64	2124	23	0.0108286252354049	0.359375	"GO:0032757"	"GO:BP"	"positive regulation of interleukin-8 production"	21128	8266
"498"	"query_1"	TRUE	6.44541933135322e-05	69	2124	24	0.0112994350282486	0.347826086956522	"GO:0002294"	"GO:BP"	"CD4-positive, alpha-beta T cell differentiation involved in immune response"	21128	851
"499"	"query_1"	TRUE	6.63289590289365e-05	19	2124	12	0.00564971751412429	0.631578947368421	"GO:0002483"	"GO:BP"	"antigen processing and presentation of endogenous peptide antigen"	21128	1031
"500"	"query_1"	TRUE	7.61570504931937e-05	363	2124	71	0.0334274952919021	0.195592286501377	"GO:0042326"	"GO:BP"	"negative regulation of phosphorylation"	21128	10722
"501"	"query_1"	TRUE	7.74798143271143e-05	26	2124	14	0.00659133709981168	0.538461538461538	"GO:0019883"	"GO:BP"	"antigen processing and presentation of endogenous antigen"	21128	6433
"502"	"query_1"	TRUE	8.00462057037436e-05	101	2124	30	0.0141242937853107	0.297029702970297	"GO:0032760"	"GO:BP"	"positive regulation of tumor necrosis factor production"	21128	8269
"503"	"query_1"	TRUE	8.08545705188724e-05	933	2124	146	0.0687382297551789	0.156484458735263	"GO:0014070"	"GO:BP"	"response to organic cyclic compound"	21128	4783
"504"	"query_1"	TRUE	8.17929670393149e-05	171	2124	42	0.019774011299435	0.245614035087719	"GO:0002262"	"GO:BP"	"myeloid cell homeostasis"	21128	819
"505"	"query_1"	TRUE	8.52839963918406e-05	336	2124	67	0.0315442561205273	0.199404761904762	"GO:0104004"	"GO:BP"	"cellular response to environmental stimulus"	21128	20403
"506"	"query_1"	TRUE	8.52839963918406e-05	336	2124	67	0.0315442561205273	0.199404761904762	"GO:0071214"	"GO:BP"	"cellular response to abiotic stimulus"	21128	17545
"507"	"query_1"	TRUE	8.8179646923476e-05	75	2124	25	0.0117702448210923	0.333333333333333	"GO:0060337"	"GO:BP"	"type I interferon-mediated signaling pathway"	21128	15476
"508"	"query_1"	TRUE	8.87793835295883e-05	70	2124	24	0.0112994350282486	0.342857142857143	"GO:0002287"	"GO:BP"	"alpha-beta T cell activation involved in immune response"	21128	844
"509"	"query_1"	TRUE	8.87793835295883e-05	70	2124	24	0.0112994350282486	0.342857142857143	"GO:0002293"	"GO:BP"	"alpha-beta T cell differentiation involved in immune response"	21128	850
"510"	"query_1"	TRUE	9.06700411438945e-05	584	2124	101	0.0475517890772128	0.172945205479452	"GO:0051347"	"GO:BP"	"positive regulation of transferase activity"	21128	14526
"511"	"query_1"	TRUE	9.35194495627222e-05	38	2124	17	0.00800376647834275	0.447368421052632	"GO:0042092"	"GO:BP"	"type 2 immune response"	21128	10587
"512"	"query_1"	TRUE	9.35194495627222e-05	38	2124	17	0.00800376647834275	0.447368421052632	"GO:0045730"	"GO:BP"	"respiratory burst"	21128	12346
"513"	"query_1"	TRUE	9.69609370349532e-05	34	2124	16	0.00753295668549906	0.470588235294118	"GO:0061081"	"GO:BP"	"positive regulation of myeloid leukocyte cytokine production involved in immune response"	21128	16164
"514"	"query_1"	TRUE	9.73792831115619e-05	415	2124	78	0.0367231638418079	0.187951807228916	"GO:0052548"	"GO:BP"	"regulation of endopeptidase activity"	21128	15046
"515"	"query_1"	TRUE	9.77294918721457e-05	661	2124	111	0.0522598870056497	0.167927382753404	"GO:0045859"	"GO:BP"	"regulation of protein kinase activity"	21128	12447
"516"	"query_1"	TRUE	9.82174818422144e-05	444	2124	82	0.0386064030131827	0.184684684684685	"GO:0052547"	"GO:BP"	"regulation of peptidase activity"	21128	15045
"517"	"query_1"	TRUE	0.000102122365603746	160	2124	40	0.0188323917137476	0.25	"GO:0016241"	"GO:BP"	"regulation of macroautophagy"	21128	5340
"518"	"query_1"	TRUE	0.000106008635970132	953	2124	148	0.0696798493408663	0.155299055613851	"GO:0008284"	"GO:BP"	"positive regulation of cell population proliferation"	21128	3240
"519"	"query_1"	TRUE	0.000108241398973685	1692	2124	237	0.111581920903955	0.140070921985816	"GO:0009719"	"GO:BP"	"response to endogenous stimulus"	21128	3710
"520"	"query_1"	TRUE	0.000113488794677199	579	2124	100	0.0470809792843691	0.172711571675302	"GO:0071407"	"GO:BP"	"cellular response to organic cyclic compound"	21128	17731
"521"	"query_1"	TRUE	0.000115168501441826	97	2124	29	0.013653483992467	0.298969072164948	"GO:0032755"	"GO:BP"	"positive regulation of interleukin-6 production"	21128	8264
"522"	"query_1"	TRUE	0.000116795622636788	173	2124	42	0.019774011299435	0.242774566473988	"GO:2000058"	"GO:BP"	"regulation of ubiquitin-dependent protein catabolic process"	21128	26818
"523"	"query_1"	TRUE	0.000121395468110694	71	2124	24	0.0112994350282486	0.338028169014085	"GO:0046635"	"GO:BP"	"positive regulation of alpha-beta T cell activation"	21128	13059
"524"	"query_1"	TRUE	0.000124528004177867	143	2124	37	0.0174199623352166	0.258741258741259	"GO:2001056"	"GO:BP"	"positive regulation of cysteine-type endopeptidase activity"	21128	27746
"525"	"query_1"	TRUE	0.000127532574750314	498	2124	89	0.0419020715630885	0.178714859437751	"GO:0051223"	"GO:BP"	"regulation of protein transport"	21128	14428
"526"	"query_1"	TRUE	0.000129709729339757	231	2124	51	0.0240112994350282	0.220779220779221	"GO:1903050"	"GO:BP"	"regulation of proteolysis involved in protein catabolic process"	21128	23919
"527"	"query_1"	TRUE	0.000134230966947965	52	2124	20	0.00941619585687382	0.384615384615385	"GO:0046638"	"GO:BP"	"positive regulation of alpha-beta T cell differentiation"	21128	13062
"528"	"query_1"	TRUE	0.000140382978981868	225	2124	50	0.0235404896421846	0.222222222222222	"GO:0072593"	"GO:BP"	"reactive oxygen species metabolic process"	21128	18563
"529"	"query_1"	TRUE	0.000140382978981868	225	2124	50	0.0235404896421846	0.222222222222222	"GO:0000082"	"GO:BP"	"G1/S transition of mitotic cell cycle"	21128	32
"530"	"query_1"	TRUE	0.000149338547222747	886	2124	139	0.0654425612052731	0.156884875846501	"GO:0061024"	"GO:BP"	"membrane organization"	21128	16108
"531"	"query_1"	TRUE	0.00015114857372608	57	2124	21	0.00988700564971751	0.368421052631579	"GO:0032648"	"GO:BP"	"regulation of interferon-beta production"	21128	8160
"532"	"query_1"	TRUE	0.00015114857372608	57	2124	21	0.00988700564971751	0.368421052631579	"GO:0032608"	"GO:BP"	"interferon-beta production"	21128	8121
"533"	"query_1"	TRUE	0.00015149795846267	219	2124	49	0.0230696798493409	0.223744292237443	"GO:0002573"	"GO:BP"	"myeloid leukocyte differentiation"	21128	1119
"534"	"query_1"	TRUE	0.000157159766627525	115	2124	32	0.0150659133709981	0.278260869565217	"GO:0002708"	"GO:BP"	"positive regulation of lymphocyte mediated immunity"	21128	1251
"535"	"query_1"	TRUE	0.000164676571081814	420	2124	78	0.0367231638418079	0.185714285714286	"GO:0006979"	"GO:BP"	"response to oxidative stress"	21128	2678
"536"	"query_1"	TRUE	0.000165928846199584	67	2124	23	0.0108286252354049	0.343283582089552	"GO:0042093"	"GO:BP"	"T-helper cell differentiation"	21128	10588
"537"	"query_1"	TRUE	0.000166464594144609	104	2124	30	0.0141242937853107	0.288461538461538	"GO:0042102"	"GO:BP"	"positive regulation of T cell proliferation"	21128	10591
"538"	"query_1"	TRUE	0.000167049897140318	121	2124	33	0.0155367231638418	0.272727272727273	"GO:0002698"	"GO:BP"	"negative regulation of immune effector process"	21128	1241
"539"	"query_1"	TRUE	0.000167049897140318	121	2124	33	0.0155367231638418	0.272727272727273	"GO:0002761"	"GO:BP"	"regulation of myeloid leukocyte differentiation"	21128	1298
"540"	"query_1"	TRUE	0.000167049897140318	121	2124	33	0.0155367231638418	0.272727272727273	"GO:0071346"	"GO:BP"	"cellular response to type II interferon"	21128	17670
"541"	"query_1"	TRUE	0.000170629512152536	2697	2124	351	0.165254237288136	0.130144605116796	"GO:0009653"	"GO:BP"	"anatomical structure morphogenesis"	21128	3664
"542"	"query_1"	TRUE	0.000182963004530604	139	2124	36	0.0169491525423729	0.258992805755396	"GO:1903322"	"GO:BP"	"positive regulation of protein modification by small protein conjugation or removal"	21128	24125
"543"	"query_1"	TRUE	0.000189349940711654	99	2124	29	0.013653483992467	0.292929292929293	"GO:0031341"	"GO:BP"	"regulation of cell killing"	21128	7566
"544"	"query_1"	TRUE	0.000210828089867021	105	2124	30	0.0141242937853107	0.285714285714286	"GO:0033209"	"GO:BP"	"tumor necrosis factor-mediated signaling pathway"	21128	8549
"545"	"query_1"	TRUE	0.000212296571832613	241	2124	52	0.0244821092278719	0.215767634854772	"GO:0030595"	"GO:BP"	"leukocyte chemotaxis"	21128	7263
"546"	"query_1"	TRUE	0.000212309838667624	78	2124	25	0.0117702448210923	0.320512820512821	"GO:2000514"	"GO:BP"	"regulation of CD4-positive, alpha-beta T cell activation"	21128	27247
"547"	"query_1"	TRUE	0.00021853471279022	202	2124	46	0.0216572504708098	0.227722772277228	"GO:0008154"	"GO:BP"	"actin polymerization or depolymerization"	21128	3215
"548"	"query_1"	TRUE	0.000224883850524856	63	2124	22	0.0103578154425612	0.349206349206349	"GO:0032481"	"GO:BP"	"positive regulation of type I interferon production"	21128	8053
"549"	"query_1"	TRUE	0.000227458069114411	773	2124	124	0.0583804143126177	0.160413971539457	"GO:1903047"	"GO:BP"	"mitotic cell cycle process"	21128	23916
"550"	"query_1"	TRUE	0.000236859814287863	40	2124	17	0.00800376647834275	0.425	"GO:0140467"	"GO:BP"	"integrated stress response signaling"	21128	21017
"551"	"query_1"	TRUE	0.000241282431901786	100	2124	29	0.013653483992467	0.29	"GO:0045639"	"GO:BP"	"positive regulation of myeloid cell differentiation"	21128	12264
"552"	"query_1"	TRUE	0.000252809882174366	229	2124	50	0.0235404896421846	0.218340611353712	"GO:0002685"	"GO:BP"	"regulation of leukocyte migration"	21128	1228
"553"	"query_1"	TRUE	0.000269259162138375	147	2124	37	0.0174199623352166	0.251700680272109	"GO:0010508"	"GO:BP"	"positive regulation of autophagy"	21128	4293
"554"	"query_1"	TRUE	0.000281128578494798	79	2124	25	0.0117702448210923	0.316455696202532	"GO:0060761"	"GO:BP"	"negative regulation of response to cytokine stimulus"	21128	15873
"555"	"query_1"	TRUE	0.000298078256913358	404	2124	75	0.0353107344632768	0.185643564356436	"GO:0032970"	"GO:BP"	"regulation of actin filament-based process"	21128	8422
"556"	"query_1"	TRUE	0.000310293324040321	64	2124	22	0.0103578154425612	0.34375	"GO:0050854"	"GO:BP"	"regulation of antigen receptor-mediated signaling pathway"	21128	14138
"557"	"query_1"	TRUE	0.000315518336124421	124	2124	33	0.0155367231638418	0.266129032258065	"GO:0043280"	"GO:BP"	"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process"	21128	11246
"558"	"query_1"	TRUE	0.00031911696290809	754	2124	121	0.0569679849340866	0.160477453580902	"GO:0048871"	"GO:BP"	"multicellular organismal homeostasis"	21128	13937
"559"	"query_1"	TRUE	0.000319517980138712	198	2124	45	0.0211864406779661	0.227272727272727	"GO:0034249"	"GO:BP"	"negative regulation of amide metabolic process"	21128	9017
"560"	"query_1"	TRUE	0.000330972449741943	13937	2124	1507	0.709510357815443	0.108129439621152	"GO:0071704"	"GO:BP"	"organic substance metabolic process"	21128	17953
"561"	"query_1"	TRUE	0.000351649206914511	320	2124	63	0.0296610169491525	0.196875	"GO:0044403"	"GO:BP"	"biological process involved in symbiotic interaction"	21128	11717
"562"	"query_1"	TRUE	0.000366771777004584	41	2124	17	0.00800376647834275	0.414634146341463	"GO:0042119"	"GO:BP"	"neutrophil activation"	21128	10599
"563"	"query_1"	TRUE	0.000375299297214156	119	2124	32	0.0150659133709981	0.26890756302521	"GO:0035967"	"GO:BP"	"cellular response to topologically incorrect protein"	21128	9929
"564"	"query_1"	TRUE	0.000384920491672157	812	2124	128	0.0602636534839925	0.157635467980296	"GO:0032940"	"GO:BP"	"secretion by cell"	21128	8395
"565"	"query_1"	TRUE	0.000396447696942789	75	2124	24	0.0112994350282486	0.32	"GO:0001960"	"GO:BP"	"negative regulation of cytokine-mediated signaling pathway"	21128	591
"566"	"query_1"	TRUE	0.000447804075179647	379	2124	71	0.0334274952919021	0.187335092348285	"GO:0018108"	"GO:BP"	"peptidyl-tyrosine phosphorylation"	21128	5528
"567"	"query_1"	TRUE	0.000455502706407652	46	2124	18	0.00847457627118644	0.391304347826087	"GO:0001774"	"GO:BP"	"microglial cell activation"	21128	460
"568"	"query_1"	TRUE	0.000460108525681254	33	2124	15	0.00706214689265537	0.454545454545455	"GO:0002495"	"GO:BP"	"antigen processing and presentation of peptide antigen via MHC class II"	21128	1043
"569"	"query_1"	TRUE	0.000462925299111949	120	2124	32	0.0150659133709981	0.266666666666667	"GO:0031398"	"GO:BP"	"positive regulation of protein ubiquitination"	21128	7590
"570"	"query_1"	TRUE	0.000464685020518763	29	2124	14	0.00659133709981168	0.482758620689655	"GO:0019886"	"GO:BP"	"antigen processing and presentation of exogenous peptide antigen via MHC class II"	21128	6436
"571"	"query_1"	TRUE	0.000464685020518763	29	2124	14	0.00659133709981168	0.482758620689655	"GO:0002474"	"GO:BP"	"antigen processing and presentation of peptide antigen via MHC class I"	21128	1022
"572"	"query_1"	TRUE	0.000482310006461331	15	2124	10	0.00470809792843691	0.666666666666667	"GO:0070262"	"GO:BP"	"peptidyl-serine dephosphorylation"	21128	17069
"573"	"query_1"	TRUE	0.000482310006461331	15	2124	10	0.00470809792843691	0.666666666666667	"GO:0045064"	"GO:BP"	"T-helper 2 cell differentiation"	21128	12026
"574"	"query_1"	TRUE	0.00048585180193449	247	2124	52	0.0244821092278719	0.210526315789474	"GO:0000209"	"GO:BP"	"protein polyubiquitination"	21128	63
"575"	"query_1"	TRUE	0.000487523709506725	103	2124	29	0.013653483992467	0.281553398058252	"GO:0062207"	"GO:BP"	"regulation of pattern recognition receptor signaling pathway"	21128	16900
"576"	"query_1"	TRUE	0.000496996330089922	409	2124	75	0.0353107344632768	0.183374083129584	"GO:0043254"	"GO:BP"	"regulation of protein-containing complex assembly"	21128	11233
"577"	"query_1"	TRUE	0.000500022212732587	309	2124	61	0.0287193973634652	0.197411003236246	"GO:0034504"	"GO:BP"	"protein localization to nucleus"	21128	9175
"578"	"query_1"	TRUE	0.000517949360721964	620	2124	103	0.0484934086629002	0.166129032258065	"GO:0051046"	"GO:BP"	"regulation of secretion"	21128	14299
"579"	"query_1"	TRUE	0.000527979008694154	359	2124	68	0.032015065913371	0.18941504178273	"GO:0016311"	"GO:BP"	"dephosphorylation"	21128	5358
"580"	"query_1"	TRUE	0.000545303503982766	195	2124	44	0.0207156308851224	0.225641025641026	"GO:2000113"	"GO:BP"	"negative regulation of cellular macromolecule biosynthetic process"	21128	26872
"581"	"query_1"	TRUE	0.00055258521387916	381	2124	71	0.0334274952919021	0.186351706036745	"GO:0018212"	"GO:BP"	"peptidyl-tyrosine modification"	21128	5608
"582"	"query_1"	TRUE	0.00055853901017554	42	2124	17	0.00800376647834275	0.404761904761905	"GO:0045622"	"GO:BP"	"regulation of T-helper cell differentiation"	21128	12247
"583"	"query_1"	TRUE	0.000563449335507959	56	2124	20	0.00941619585687382	0.357142857142857	"GO:0002711"	"GO:BP"	"positive regulation of T cell mediated immunity"	21128	1254
"584"	"query_1"	TRUE	0.000563449335507959	56	2124	20	0.00941619585687382	0.357142857142857	"GO:0001912"	"GO:BP"	"positive regulation of leukocyte mediated cytotoxicity"	21128	551
"585"	"query_1"	TRUE	0.000573341334627654	1995	2124	268	0.126177024482109	0.134335839598998	"GO:0009888"	"GO:BP"	"tissue development"	21128	3842
"586"	"query_1"	TRUE	0.000619597161155285	1095	2124	162	0.076271186440678	0.147945205479452	"GO:0006886"	"GO:BP"	"intracellular protein transport"	21128	2614
"587"	"query_1"	TRUE	0.000628989661281636	523	2124	90	0.0423728813559322	0.17208413001912	"GO:0070201"	"GO:BP"	"regulation of establishment of protein localization"	21128	17025
"588"	"query_1"	TRUE	0.000634195788915183	508	2124	88	0.0414312617702448	0.173228346456693	"GO:0009991"	"GO:BP"	"response to extracellular stimulus"	21128	3909
"589"	"query_1"	TRUE	0.000638719576054571	12344	2124	1349	0.635122410546139	0.109283862605314	"GO:0043170"	"GO:BP"	"macromolecule metabolic process"	21128	11211
"590"	"query_1"	TRUE	0.000644467885560818	93	2124	27	0.0127118644067797	0.290322580645161	"GO:0032642"	"GO:BP"	"regulation of chemokine production"	21128	8154
"591"	"query_1"	TRUE	0.000644467885560818	93	2124	27	0.0127118644067797	0.290322580645161	"GO:0032602"	"GO:BP"	"chemokine production"	21128	8115
"592"	"query_1"	TRUE	0.000669017813000226	47	2124	18	0.00847457627118644	0.382978723404255	"GO:0036230"	"GO:BP"	"granulocyte activation"	21128	10076
"593"	"query_1"	TRUE	0.000744438284914122	563	2124	95	0.0447269303201507	0.168738898756661	"GO:1903530"	"GO:BP"	"regulation of secretion by cell"	21128	24310
"594"	"query_1"	TRUE	0.000745359400351181	52	2124	19	0.00894538606403013	0.365384615384615	"GO:0061900"	"GO:BP"	"glial cell activation"	21128	16743
"595"	"query_1"	TRUE	0.000746803990402016	34	2124	15	0.00706214689265537	0.441176470588235	"GO:0043372"	"GO:BP"	"positive regulation of CD4-positive, alpha-beta T cell differentiation"	21128	11296
"596"	"query_1"	TRUE	0.000766124725468461	822	2124	128	0.0602636534839925	0.155717761557178	"GO:0042327"	"GO:BP"	"positive regulation of phosphorylation"	21128	10723
"597"	"query_1"	TRUE	0.000786314612146814	57	2124	20	0.00941619585687382	0.350877192982456	"GO:0001961"	"GO:BP"	"positive regulation of cytokine-mediated signaling pathway"	21128	592
"598"	"query_1"	TRUE	0.000817361885329405	83	2124	25	0.0117702448210923	0.301204819277108	"GO:0001910"	"GO:BP"	"regulation of leukocyte mediated cytotoxicity"	21128	549
"599"	"query_1"	TRUE	0.000869516188691658	945	2124	143	0.0673258003766478	0.151322751322751	"GO:0046903"	"GO:BP"	"secretion"	21128	13235
"600"	"query_1"	TRUE	0.000900147086166992	364	2124	68	0.032015065913371	0.186813186813187	"GO:0032956"	"GO:BP"	"regulation of actin cytoskeleton organization"	21128	8409
"601"	"query_1"	TRUE	0.000979081727011832	73	2124	23	0.0108286252354049	0.315068493150685	"GO:0050766"	"GO:BP"	"positive regulation of phagocytosis"	21128	14069
"602"	"query_1"	TRUE	0.00100222454870032	315	2124	61	0.0287193973634652	0.193650793650794	"GO:0060326"	"GO:BP"	"cell chemotaxis"	21128	15465
"603"	"query_1"	TRUE	0.00101043879512187	1507	2124	210	0.0988700564971751	0.139349701393497	"GO:0007010"	"GO:BP"	"cytoskeleton organization"	21128	2697
"604"	"query_1"	TRUE	0.00101662740530405	39	2124	16	0.00753295668549906	0.41025641025641	"GO:0034142"	"GO:BP"	"toll-like receptor 4 signaling pathway"	21128	8936
"605"	"query_1"	TRUE	0.00104127765803724	68	2124	22	0.0103578154425612	0.323529411764706	"GO:0150076"	"GO:BP"	"neuroinflammatory response"	21128	21224
"606"	"query_1"	TRUE	0.00108156268268949	161	2124	38	0.0178907721280603	0.236024844720497	"GO:0035966"	"GO:BP"	"response to topologically incorrect protein"	21128	9928
"607"	"query_1"	TRUE	0.00108723191806556	58	2124	20	0.00941619585687382	0.344827586206897	"GO:0002763"	"GO:BP"	"positive regulation of myeloid leukocyte differentiation"	21128	1300
"608"	"query_1"	TRUE	0.00109753867232211	330	2124	63	0.0296610169491525	0.190909090909091	"GO:0051169"	"GO:BP"	"nuclear transport"	21128	14397
"609"	"query_1"	TRUE	0.00109753867232211	330	2124	63	0.0296610169491525	0.190909090909091	"GO:0006913"	"GO:BP"	"nucleocytoplasmic transport"	21128	2634
"610"	"query_1"	TRUE	0.00124181001463819	324	2124	62	0.0291902071563089	0.191358024691358	"GO:1901214"	"GO:BP"	"regulation of neuron death"	21128	22377
"611"	"query_1"	TRUE	0.00124319072981381	137	2124	34	0.0160075329566855	0.248175182481752	"GO:0034101"	"GO:BP"	"erythrocyte homeostasis"	21128	8895
"612"	"query_1"	TRUE	0.00136497880468139	871	2124	133	0.0626177024482109	0.152698048220436	"GO:0140352"	"GO:BP"	"export from cell"	21128	20977
"613"	"query_1"	TRUE	0.00138056501311025	255	2124	52	0.0244821092278719	0.203921568627451	"GO:0044843"	"GO:BP"	"cell cycle G1/S phase transition"	21128	11951
"614"	"query_1"	TRUE	0.00138438602801041	69	2124	22	0.0103578154425612	0.318840579710145	"GO:0032722"	"GO:BP"	"positive regulation of chemokine production"	21128	8232
"615"	"query_1"	TRUE	0.00143133579346732	276	2124	55	0.025894538606403	0.199275362318841	"GO:0110053"	"GO:BP"	"regulation of actin filament organization"	21128	20589
"616"	"query_1"	TRUE	0.00144326741214173	1118	2124	163	0.0767419962335217	0.145796064400716	"GO:0072359"	"GO:BP"	"circulatory system development"	21128	18474
"617"	"query_1"	TRUE	0.00151814173097925	541	2124	91	0.0428436911487759	0.168207024029575	"GO:0051493"	"GO:BP"	"regulation of cytoskeleton organization"	21128	14611
"618"	"query_1"	TRUE	0.00153071152192979	120	2124	31	0.0145951035781544	0.258333333333333	"GO:0071887"	"GO:BP"	"leukocyte apoptotic process"	21128	18053
"619"	"query_1"	TRUE	0.00153647246598152	40	2124	16	0.00753295668549906	0.4	"GO:0060338"	"GO:BP"	"regulation of type I interferon-mediated signaling pathway"	21128	15477
"620"	"query_1"	TRUE	0.00160192381296708	305	2124	59	0.0277777777777778	0.19344262295082	"GO:1903311"	"GO:BP"	"regulation of mRNA metabolic process"	21128	24114
"621"	"query_1"	TRUE	0.00161863237940465	284	2124	56	0.0263653483992467	0.197183098591549	"GO:0051258"	"GO:BP"	"protein polymerization"	21128	14457
"622"	"query_1"	TRUE	0.00165136167757154	596	2124	98	0.0461393596986817	0.164429530201342	"GO:0010256"	"GO:BP"	"endomembrane system organization"	21128	4131
"623"	"query_1"	TRUE	0.00167992538566596	75	2124	23	0.0108286252354049	0.306666666666667	"GO:0002228"	"GO:BP"	"natural killer cell mediated immunity"	21128	786
"624"	"query_1"	TRUE	0.00167992538566596	75	2124	23	0.0108286252354049	0.306666666666667	"GO:0030330"	"GO:BP"	"DNA damage response, signal transduction by p53 class mediator"	21128	7178
"625"	"query_1"	TRUE	0.00168437822531271	196	2124	43	0.0202448210922787	0.219387755102041	"GO:0061136"	"GO:BP"	"regulation of proteasomal protein catabolic process"	21128	16216
"626"	"query_1"	TRUE	0.00170733568166954	907	2124	137	0.0645009416195857	0.151047409040794	"GO:0045937"	"GO:BP"	"positive regulation of phosphate metabolic process"	21128	12507
"627"	"query_1"	TRUE	0.00170733568166954	907	2124	137	0.0645009416195857	0.151047409040794	"GO:0010562"	"GO:BP"	"positive regulation of phosphorus metabolic process"	21128	4332
"628"	"query_1"	TRUE	0.00173016209871339	145	2124	35	0.0164783427495292	0.241379310344828	"GO:0050729"	"GO:BP"	"positive regulation of inflammatory response"	21128	14055
"629"	"query_1"	TRUE	0.00175210368694792	320	2124	61	0.0287193973634652	0.190625	"GO:0001933"	"GO:BP"	"negative regulation of protein phosphorylation"	21128	569
"630"	"query_1"	TRUE	0.00177350361406348	164	2124	38	0.0178907721280603	0.231707317073171	"GO:0030832"	"GO:BP"	"regulation of actin filament length"	21128	7319
"631"	"query_1"	TRUE	0.0018023428339159	45	2124	17	0.00800376647834275	0.377777777777778	"GO:0001913"	"GO:BP"	"T cell mediated cytotoxicity"	21128	552
"632"	"query_1"	TRUE	0.0018023428339159	45	2124	17	0.00800376647834275	0.377777777777778	"GO:0050856"	"GO:BP"	"regulation of T cell receptor signaling pathway"	21128	14140
"633"	"query_1"	TRUE	0.00184344764629352	36	2124	15	0.00706214689265537	0.416666666666667	"GO:0010934"	"GO:BP"	"macrophage cytokine production"	21128	4656
"634"	"query_1"	TRUE	0.00184344764629352	36	2124	15	0.00706214689265537	0.416666666666667	"GO:0010935"	"GO:BP"	"regulation of macrophage cytokine production"	21128	4657
"635"	"query_1"	TRUE	0.00195208108545096	81	2124	24	0.0112994350282486	0.296296296296296	"GO:0002532"	"GO:BP"	"production of molecular mediator involved in inflammatory response"	21128	1079
